Site,X2 Legacy,X2 Legacy.1,X2 Legacy.2,X2 Legacy.3,X2 Legacy.4,X2 Legacy.5,X2 Legacy.6,X2 Legacy.7,X2 Legacy.8,X2 Legacy.9,X2 Legacy.10,X2 Legacy.11,X2 Legacy.12,X2 Legacy.13,X2 Legacy.14,X2 Legacy.15,X2 Legacy.16,X2 Legacy.17,X2 Legacy.18,X2 Legacy.19,X2 Legacy.20,X2 Legacy.21
Time UTC UTC+00:00,Processor Power,RTC Power,Primary Power,Secondary Power,Sensor Power,Total System Current,Sensor Current,Internal Pressure,Internal Temperature,Internal Humidity,Signal Strength,Signal Status,EXO Temp,EXO Sp Cond,EXO pH,EXO ODOSat,EXO ODO,EXO Wiper Pos,EXO Cable Pwr,[2] CTD Temp,[2] CTD Level,[2] CTD Sp Cond
,V,V,V,V,V,mA,mA,mBar,C,%,dB,,C,uS/cm,,%,mg/L,V,V,C,mm,uS/cm
2021-07-10 21:35:00,3.35,3.03,12.4,0.07,12,92.43,65.43,,23.799,24.62,0,0,0,0,7.78,70.28,7.26,1.21,11.24,,,
2021-07-10 21:40:00,3.35,3.03,12.39,0.08,11.97,90.14,63.72,,23.768,24.62,0,0,0,0,7.78,70.27,7.26,1.21,11.24,,,
2021-07-10 21:45:00,3.35,3.03,12.4,0.07,12,94.38,63.23,,23.809,24.62,0,0,0,0,7.78,70.27,7.26,1.21,11.23,,,
2021-07-10 21:50:00,3.35,3.03,12.34,0.08,11.99,94.97,65.38,,23.829,24.62,0,0,0,0,7.78,70.27,7.26,1.21,11.24,,,
2021-07-10 21:55:00,3.35,3.03,12.38,0.11,12,92.04,65.72,,23.859,24.62,0,0,0,0,7.78,70.25,7.26,1.21,11.23,,,
2021-07-10 22:00:00,3.35,3.03,12.41,0.08,12,90.38,63.77,,23.859,24.62,0,0,0,0,7.78,70.26,7.26,1.21,11.24,,,
2021-07-10 22:05:00,3.35,3.03,12.37,0.07,11.97,92.48,63.67,,23.879,24.6,0,0,0,0,7.77,70.29,7.26,1.21,11.24,,,
2021-07-10 22:10:00,3.35,3.03,12.41,0.08,11.98,93.6,63.38,,23.909,24.6,0,0,0,0,7.78,70.27,7.26,1.21,11.23,,,
2021-07-10 22:15:00,3.35,3.03,12.37,0.08,11.99,91.11,63.62,,23.919,24.6,0,0,0,0,7.78,70.26,7.26,1.21,11.23,,,
2021-07-10 22:20:00,3.35,3.03,12.36,0.08,11.97,94.68,66.89,,23.95,24.6,0,0,0,0,7.78,70.27,7.26,1.21,11.23,,,
2021-07-10 22:25:00,3.35,3.03,12.4,0.08,11.99,93.26,64.79,,23.96,24.6,0,0,0,0,7.78,70.28,7.26,1.21,11.23,,,
2021-07-10 22:30:00,3.35,3.03,12.39,0.08,12,94.34,67.43,,23.96,24.6,0,0,0,0,7.78,70.28,7.26,1.21,11.24,,,
2021-07-10 22:35:00,3.35,3.03,12.39,0.06,11.98,94.58,65.63,,23.98,24.6,0,0,0,0,7.78,70.29,7.26,1.21,11.23,,,
2021-07-10 22:40:00,3.35,3.03,12.4,0.08,11.97,94.82,63.23,,24.02,24.7,0,0,0,0,7.78,70.28,7.26,1.21,11.24,,,
2021-07-10 22:45:00,3.35,3.03,12.39,0.08,11.98,93.65,62.01,,24.02,24.7,0,0,0,0,7.78,70.28,7.26,1.21,11.23,,,
2021-07-10 22:50:00,3.35,3.03,12.36,0.07,11.97,93.46,67.24,,24.05,24.7,0,0,0,0,7.78,70.27,7.26,1.21,11.23,,,
2021-07-10 22:55:00,3.35,3.03,12.39,0.08,11.99,92.92,67.53,,24.06,24.7,0,0,0,0,7.78,70.24,7.26,1.21,11.24,,,
2021-07-10 23:00:00,3.35,3.03,12.4,0.1,12,94.53,65.82,,24.081,24.7,0,0,0,0,7.78,70.27,7.26,1.21,11.23,,,
2021-07-10 23:05:00,3.35,3.03,12.37,0.09,11.99,97.27,67.29,,24.131,24.69,0,0,0,0,7.78,70.26,7.26,1.21,11.24,,,
2021-07-10 23:10:00,3.35,3.03,12.37,0.06,11.99,93.99,68.26,,24.131,24.69,0,0,0,0,7.78,70.28,7.26,1.21,11.24,,,
2021-07-10 23:15:00,3.35,3.03,12.36,0.08,11.98,92.14,63.57,,24.141,24.69,0,0,0,0,7.78,70.28,7.26,1.21,11.24,,,
2021-07-10 23:20:00,3.35,3.03,12.35,0.08,12,96.44,68.51,,24.141,24.69,0,0,0,0,7.78,70.26,7.26,1.21,11.23,,,
2021-07-10 23:25:00,3.35,3.03,12.39,0.09,12,92.09,63.77,,24.111,24.69,0,0,0,0,7.78,70.26,7.26,1.21,11.23,,,
2021-07-10 23:30:00,3.35,3.03,12.39,0.05,11.99,95.17,67.72,,24.111,24.69,0,0,0,0,7.78,70.27,7.26,1.21,11.23,,,
2021-07-10 23:35:00,3.35,3.03,12.41,0.05,12,96.83,67.19,,24.111,24.69,0,0,0,0,7.78,70.26,7.26,1.21,11.23,,,
2021-07-10 23:40:00,3.35,3.03,12.38,0.06,11.99,90.58,62.99,,24.111,24.69,0,0,0,0,7.78,70.25,7.26,1.21,11.23,,,
2021-07-10 23:45:00,3.35,3.03,12.37,0.06,11.99,94.58,65.58,,24.131,24.69,0,0,0,0,7.78,70.28,7.26,1.21,11.24,,,
2021-07-10 23:50:00,3.35,3.03,12.4,0.07,11.98,95.46,67.97,,24.141,24.69,0,0,0,0,7.78,70.27,7.26,1.21,11.23,,,
2021-07-10 23:55:00,3.35,3.03,12.41,0.07,11.97,91.89,66.11,,24.161,24.69,0,0,0,0,7.78,70.28,7.26,1.21,11.23,,,
2021-07-11 00:00:00,3.35,3.03,12.37,0.05,11.99,91.8,63.77,,24.161,24.69,0,0,0,0,7.78,70.27,7.26,1.21,11.24,,,
2021-07-11 00:05:00,3.35,3.03,12.37,0.09,11.98,91.94,66.16,,24.171,24.69,0,0,0,0,7.78,70.27,7.26,1.21,11.23,,,
2021-07-11 00:10:00,3.35,3.03,12.4,0.06,11.99,94.09,65.72,,24.161,24.69,0,0,0,0,7.78,70.27,7.26,1.21,11.24,,,
2021-07-11 00:15:00,3.35,3.03,12.38,0.08,12,89.65,65.82,,24.171,24.69,0,0,0,0,7.78,70.28,7.26,1.21,11.23,,,
2021-07-11 00:20:00,3.35,3.03,12.39,0.07,11.97,94.29,65.67,,24.181,24.69,0,0,0,0,7.78,70.27,7.26,1.21,11.23,,,
2021-07-11 00:25:00,3.35,3.03,12.4,0.05,11.99,96,68.26,,24.181,24.69,0,0,0,0,7.78,70.27,7.26,1.21,11.24,,,
2021-07-11 00:30:00,3.35,3.03,12.4,0.06,11.98,94.09,64.4,,24.181,24.69,0,0,0,0,7.78,70.29,7.26,1.21,11.24,,,
2021-07-11 00:35:00,3.35,3.03,12.39,0.06,11.99,94.53,66.02,,24.211,24.69,0,0,0,0,7.78,70.28,7.26,1.21,11.23,,,
2021-07-11 00:40:00,3.35,3.03,12.36,0.09,11.98,94.78,75.2,,24.232,24.69,0,0,0,0,7.78,70.28,7.26,1.21,11.23,,,
2021-07-11 00:45:00,3.35,3.03,12.39,0.08,12,95.17,67.43,,24.242,24.79,0,0,0,0,7.78,70.28,7.26,1.21,11.24,,,
2021-07-11 00:50:00,3.35,3.03,12.39,0.06,11.97,97.66,79.64,,24.242,24.79,0,0,0,0,7.78,70.29,7.26,1.21,11.23,,,
2021-07-11 00:55:00,3.35,3.03,12.4,0.07,11.99,91.94,63.77,,24.282,24.79,0,0,0,0,7.78,70.28,7.26,1.21,11.23,,,
2021-07-11 01:00:00,3.35,3.03,12.39,0.07,11.98,100.05,80.96,,24.282,24.69,0,0,0,0,7.78,70.29,7.26,1.21,11.23,,,
2021-07-11 01:05:00,3.35,3.03,12.38,0.08,11.99,94.34,64.94,,24.282,24.79,0,0,0,0,7.78,70.29,7.26,1.21,11.23,,,
2021-07-11 01:10:00,3.35,3.03,12.38,0.05,11.98,104.64,79.79,,24.292,24.79,0,0,0,0,7.78,70.29,7.26,1.21,11.24,,,
2021-07-11 01:15:00,3.35,3.03,12.35,0.07,11.99,90.63,64.79,,24.322,24.79,0,0,0,0,7.78,70.27,7.26,1.21,11.23,,,
2021-07-11 01:20:00,3.35,3.03,12.41,0.04,11.99,96.58,78.61,,24.332,24.79,0,0,0,0,7.78,70.29,7.26,1.21,11.23,,,
2021-07-11 01:25:00,3.35,3.03,12.42,0.06,12,95.21,65.63,,24.322,24.79,0,0,0,0,7.78,70.26,7.26,1.21,11.23,,,
2021-07-11 01:30:00,3.35,3.03,12.4,0.05,11.96,91.85,67.29,,24.332,24.79,0,0,0,0,7.78,70.29,7.26,1.21,11.23,,,
2021-07-11 01:35:00,3.35,3.03,12.38,0.09,11.97,110.5,83.64,,24.352,24.77,0,0,0,0,7.78,70.28,7.26,1.21,11.24,,,
2021-07-11 01:40:00,3.35,3.03,12.4,0.06,11.99,90.38,64.11,,24.362,24.77,0,0,0,0,7.78,70.29,7.26,1.21,11.23,,,
2021-07-11 01:45:00,3.35,3.03,12.43,0.06,12.01,107.86,84.86,,24.403,24.77,0,0,0,0,7.78,70.3,7.26,1.21,11.23,,,
2021-07-11 01:50:00,3.35,3.03,12.38,0.07,11.98,92.68,64.5,,24.423,24.77,0,0,0,0,7.78,70.27,7.26,1.21,11.23,,,
2021-07-11 01:55:00,3.35,3.03,12.38,0.09,11.99,92.92,66.41,,24.403,24.77,0,0,0,0,7.78,70.28,7.26,1.21,11.23,,,
2021-07-11 02:00:00,3.35,3.03,12.34,0.08,11.98,98.39,77.1,,24.403,24.77,0,0,0,0,7.78,70.28,7.26,1.21,11.23,,,
2021-07-11 02:05:00,3.35,3.03,12.38,0.09,11.98,92.97,64.89,,24.362,24.77,0,0,0,0,7.78,70.29,7.26,1.21,11.23,,,
2021-07-11 02:10:00,3.35,3.03,12.42,0.06,12,112.5,80.71,,24.352,24.77,0,0,0,0,7.78,70.29,7.26,1.21,11.23,,,
2021-07-11 02:15:00,3.35,3.03,12.41,0.1,11.99,91.75,66.16,,24.332,24.79,0,0,0,0,7.78,70.29,7.26,1.21,11.23,,,
2021-07-11 02:20:00,3.35,3.03,12.39,0.1,11.99,94.04,65.97,,24.302,24.79,0,0,0,0,7.78,70.27,7.26,1.21,11.23,,,
2021-07-11 02:25:00,3.35,3.03,12.37,0.08,11.99,92.92,65.04,,24.282,24.79,0,0,0,0,7.78,70.28,7.26,1.21,11.24,,,
2021-07-11 02:30:00,3.35,3.03,12.36,0.07,11.98,114.55,74.61,,24.282,24.79,0,0,0,0,7.78,70.3,7.26,1.21,11.23,,,
2021-07-11 02:35:00,3.35,3.03,12.4,0.09,11.98,93.9,65.09,,24.282,24.79,0,0,0,0,7.78,70.29,7.26,1.21,11.23,,,
2021-07-11 02:40:00,3.35,3.03,12.39,0.1,11.98,97.61,77.15,,24.262,24.79,0,0,0,0,7.78,70.28,7.26,1.21,11.23,,,
2021-07-11 02:45:00,3.35,3.03,12.4,0.07,11.99,91.36,64.7,,24.262,24.79,0,0,0,0,7.78,70.28,7.26,1.21,11.23,,,
2021-07-11 02:50:00,3.35,3.03,12.39,0.06,11.98,94.14,66.21,,24.262,24.79,0,0,0,0,7.78,70.28,7.26,1.21,11.23,,,
2021-07-11 02:55:00,3.35,3.03,12.39,0.05,12,108.11,83.15,,24.262,24.79,0,0,0,0,7.78,70.3,7.26,1.21,11.23,,,
2021-07-11 03:00:00,3.35,3.03,12.35,0.06,11.99,91.41,66.7,,24.302,24.79,0,0,0,0,7.78,70.29,7.26,1.21,11.23,,,
2021-07-11 03:05:00,3.35,3.03,12.39,0.06,12,100.44,80.86,,24.352,24.77,0,0,0,0,7.78,70.28,7.26,1.21,11.23,,,
2021-07-11 03:10:00,3.35,3.03,12.38,0.08,11.98,93.65,67.24,,24.383,24.77,0,0,0,0,7.78,70.28,7.26,1.21,11.24,,,
2021-07-11 03:15:00,3.35,3.03,12.38,0.08,11.98,93.41,66.02,,24.423,24.77,0,0,0,0,7.78,70.3,7.26,1.21,11.23,,,
2021-07-11 03:20:00,3.35,3.03,12.39,0.07,12.01,94.19,66.65,,24.433,24.77,0,0,0,0,7.78,70.3,7.26,1.21,11.23,,,
2021-07-11 03:25:00,3.35,3.03,12.39,0.05,11.99,96.53,75.29,,24.433,24.77,0,0,0,0,7.78,70.28,7.26,1.21,11.23,,,
2021-07-11 03:30:00,3.35,3.03,12.39,0.07,11.99,92.58,63.48,,24.453,24.77,0,0,0,0,7.78,70.29,7.26,1.21,11.24,,,
2021-07-11 03:35:00,3.35,3.03,12.39,0.06,11.97,97.71,79.69,,24.403,24.77,0,0,0,0,7.78,70.3,7.26,1.21,11.23,,,
2021-07-11 03:40:00,3.35,3.03,12.39,0.07,12,91.75,64.75,,24.393,24.88,0,0,0,0,7.78,70.29,7.26,1.21,11.23,,,
2021-07-11 03:45:00,3.35,3.03,12.36,0.06,11.99,93.02,65.63,,24.362,24.88,0,0,0,0,7.78,70.29,7.26,1.21,11.23,,,
2021-07-11 03:50:00,3.35,3.03,12.38,0.07,11.99,93.8,75.68,,24.352,24.77,0,0,0,0,7.78,70.3,7.26,1.21,11.24,,,
2021-07-11 03:55:00,3.35,3.03,12.41,0.06,11.99,94.19,65.38,,24.352,24.77,0,0,0,0,7.78,70.3,7.26,1.21,11.23,,,
2021-07-11 04:00:00,3.35,3.03,12.38,0.06,11.99,107.18,70.7,,24.322,24.79,0,0,0,0,7.78,70.3,7.26,1.21,11.23,,,
2021-07-11 04:05:00,3.35,3.03,12.37,0.08,11.99,94.34,66.21,,24.292,24.79,0,0,0,0,7.78,70.3,7.26,1.21,11.23,,,
2021-07-11 04:10:00,3.35,3.03,12.41,0.07,12,93.02,65.23,,24.322,24.79,0,0,0,0,7.78,70.3,7.26,1.21,11.23,,,
2021-07-11 04:15:00,3.35,3.03,12.4,0.07,12,94.48,66.26,,24.332,24.79,0,0,0,0,7.78,70.3,7.26,1.21,11.23,,,
2021-07-11 04:20:00,3.35,3.03,12.41,0.09,12.01,90.63,63.43,,24.332,24.79,0,0,0,0,7.78,70.3,7.26,1.21,11.24,,,
2021-07-11 04:25:00,3.35,3.03,12.37,0.08,11.99,91.02,66.41,,24.362,24.77,0,0,0,0,7.78,70.3,7.26,1.21,11.24,,,
2021-07-11 04:30:00,3.35,3.03,12.39,0.08,11.99,94.24,66.06,,24.362,24.77,0,0,0,0,7.78,70.29,7.26,1.21,11.23,,,
2021-07-11 04:35:00,3.35,3.03,12.4,0.08,11.99,93.31,64.79,,24.393,24.77,0,0,0,0,7.78,70.3,7.26,1.21,11.24,,,
2021-07-11 04:40:00,3.35,3.03,12.38,0.06,11.99,95.07,64.55,,24.403,24.77,0,0,0,0,7.78,70.31,7.26,1.21,11.23,,,
2021-07-11 04:45:00,3.35,3.03,12.38,0.08,11.98,92.72,65.48,,24.423,24.77,0,0,0,0,7.78,70.3,7.26,1.21,11.23,,,
2021-07-11 04:50:00,3.35,3.03,12.37,0.1,11.98,95.41,65.82,,24.433,24.77,0,0,0,0,7.78,70.31,7.26,1.21,11.23,,,
2021-07-11 04:55:00,3.35,3.03,12.4,0.06,12,93.8,66.85,,24.473,24.77,0,0,0,0,7.78,70.3,7.26,1.21,11.24,,,
2021-07-11 05:00:00,3.35,3.03,12.37,0.08,12,93.65,66.21,,24.534,24.77,0,0,0,0,7.78,70.31,7.26,1.21,11.23,,,
2021-07-11 05:05:00,3.35,3.03,12.39,0.05,12,94.19,66.06,,24.554,24.77,0,0,0,0,7.78,70.27,7.26,1.21,11.24,,,
2021-07-11 05:10:00,3.35,3.03,12.41,0.08,11.99,93.75,65.77,,24.584,24.76,0,0,0,0,7.78,70.29,7.26,1.21,11.23,,,
2021-07-11 05:15:00,3.35,3.03,12.39,0.07,11.99,95.02,64.6,,24.634,24.76,0,0,0,0,7.78,70.3,7.26,1.21,11.24,,,
2021-07-11 05:20:00,3.35,3.03,12.39,0.08,11.99,94.78,66.21,,24.634,24.87,0,0,0,0,7.78,70.29,7.26,1.21,11.23,,,
2021-07-11 05:25:00,3.35,3.03,12.39,0.06,11.98,96.39,67.53,,24.634,24.87,0,0,0,0,7.78,70.28,7.26,1.21,11.24,,,
2021-07-11 05:30:00,3.35,3.03,12.4,0.07,11.99,96.63,65.48,,24.655,24.87,0,0,0,0,7.78,70.3,7.26,1.21,11.24,,,
2021-07-11 05:35:00,3.35,3.03,12.4,0.09,11.99,92.19,66.11,,24.614,24.87,0,0,0,0,7.78,70.29,7.26,1.21,11.24,,,
2021-07-11 05:40:00,3.35,3.03,12.37,0.08,11.99,89.89,63.38,,24.604,24.87,0,0,0,0,7.78,70.3,7.26,1.21,11.24,,,
2021-07-11 05:45:00,3.35,3.03,12.38,0.06,12,92.97,65.04,,24.584,24.87,0,0,0,0,7.78,70.3,7.26,1.21,11.23,,,
2021-07-11 05:50:00,3.35,3.03,12.39,0.09,11.98,94.58,66.7,,24.574,24.88,0,0,0,0,7.78,70.29,7.26,1.21,11.23,,,
2021-07-11 05:55:00,3.35,3.03,12.41,0.06,11.96,94.34,65.53,,24.534,24.88,0,0,0,0,7.78,70.31,7.26,1.21,11.23,,,
2021-07-11 06:00:00,3.35,3.03,12.39,0.07,11.99,93.75,66.41,,24.514,24.88,0,0,0,0,7.78,70.31,7.26,1.21,11.23,,,
2021-07-11 06:05:00,3.35,3.03,12.39,0.06,12,92.48,65.97,,24.433,24.88,0,0,0,0,7.78,70.29,7.26,1.21,11.23,,,
2021-07-11 06:10:00,3.35,3.03,12.38,0.08,11.99,95.56,68.26,,24.393,24.88,0,0,0,0,7.78,70.3,7.26,1.21,11.24,,,
2021-07-11 06:15:00,3.35,3.03,12.37,0.05,12,93.75,65.38,,24.332,24.89,0,0,0,0,7.78,70.31,7.26,1.21,11.23,,,
2021-07-11 06:20:00,3.35,3.03,12.37,0.08,11.99,94.14,66.65,,24.322,24.89,0,0,0,0,7.78,70.29,7.26,1.21,11.24,,,
2021-07-11 06:25:00,3.35,3.03,12.41,0.06,11.98,94.78,65.72,,24.322,24.89,0,0,0,0,7.78,70.28,7.26,1.21,11.24,,,
2021-07-11 06:30:00,3.35,3.03,12.37,0.08,12,91.94,62.94,,24.302,24.79,0,0,0,0,7.78,70.29,7.26,1.21,11.23,,,
2021-07-11 06:35:00,3.35,3.03,12.4,0.07,12,94.38,64.01,,24.302,24.79,0,0,0,0,7.78,70.31,7.26,1.21,11.24,,,
2021-07-11 06:40:00,3.35,3.03,12.4,0.06,11.99,96.73,74.66,,24.302,24.79,0,0,0,0,7.78,70.29,7.26,1.21,11.23,,,
2021-07-11 06:45:00,3.35,3.03,12.39,0.07,11.98,92.53,62.16,,24.352,24.77,0,0,0,0,7.78,70.3,7.26,1.21,11.24,,,
2021-07-11 06:50:00,3.35,3.03,12.42,0.07,11.98,92.14,64.75,,24.362,24.77,0,0,0,0,7.78,70.3,7.26,1.21,11.24,,,
2021-07-11 06:55:00,3.35,3.03,12.41,0.08,11.98,93.6,64.79,,24.393,24.77,0,0,0,0,7.78,70.3,7.26,1.21,11.23,,,
2021-07-11 07:00:00,3.35,3.03,12.37,0.08,11.98,94.04,65.67,,24.433,24.77,0,0,0,0,7.78,70.29,7.26,1.21,11.23,,,
2021-07-11 07:05:00,3.35,3.03,12.43,0.06,11.99,93.41,64.55,,24.473,24.77,0,0,0,0,7.78,70.3,7.26,1.21,11.24,,,
2021-07-11 07:10:00,3.35,3.03,12.37,0.05,11.98,94.63,63.82,,24.483,24.77,0,0,0,0,7.78,70.3,7.26,1.21,11.23,,,
2021-07-11 07:15:00,3.35,3.03,12.39,0.09,11.99,95.75,66.41,,24.483,24.77,0,0,0,0,7.78,70.31,7.26,1.21,11.23,,,
2021-07-11 07:20:00,3.35,3.03,12.37,0.06,11.99,96,67.43,,24.473,24.88,0,0,0,0,7.78,70.31,7.26,1.21,11.23,,,
2021-07-11 07:25:00,3.35,3.03,12.38,0.07,11.99,92.14,64.11,,24.423,24.88,0,0,0,0,7.78,70.29,7.26,1.21,11.23,,,
2021-07-11 07:30:00,3.35,3.03,12.38,0.07,11.99,91.21,65.28,,24.362,24.88,0,0,0,0,7.78,70.3,7.26,1.21,11.23,,,
2021-07-11 07:35:00,3.35,3.03,12.39,0.05,11.99,93.99,66.36,,24.322,24.89,0,0,0,0,7.78,70.3,7.26,1.21,11.23,,,
2021-07-11 07:40:00,3.35,3.03,12.38,0.06,11.99,92.43,62.79,,24.322,24.89,0,0,0,0,7.78,70.31,7.26,1.21,11.23,,,
2021-07-11 07:45:00,3.35,3.03,12.35,0.08,11.98,93.75,65.23,,24.322,24.79,0,0,0,0,7.78,70.31,7.26,1.21,11.23,,,
2021-07-11 07:50:00,3.35,3.03,12.39,0.09,12.01,94.43,65.82,,24.322,24.79,0,0,0,0,7.78,70.32,7.26,1.21,11.24,,,
2021-07-11 07:55:00,3.35,3.03,12.39,0.09,11.97,95.02,66.85,,24.322,24.79,0,0,0,0,7.78,70.31,7.26,1.21,11.24,,,
2021-07-11 08:00:00,3.35,3.03,12.38,0.07,11.99,93.41,63.18,,24.322,24.79,0,0,0,0,7.78,70.3,7.26,1.21,11.24,,,
2021-07-11 08:05:00,3.35,3.03,12.37,0.08,12,94.29,64.65,,24.332,24.79,0,0,0,0,7.78,70.27,7.26,1.21,11.23,,,
2021-07-11 08:10:00,3.35,3.03,12.38,0.09,12.01,90.87,63.96,,24.383,24.77,0,0,0,0,7.78,70.27,7.26,1.21,11.24,,,
2021-07-11 08:15:00,3.35,3.03,12.4,0.07,11.99,93.46,66.89,,24.393,24.77,0,0,0,0,7.78,70.31,7.26,1.21,11.23,,,
2021-07-11 08:20:00,3.35,3.03,12.4,0.08,11.99,92.77,65.38,,24.433,24.77,0,0,0,0,7.78,70.32,7.26,1.21,11.24,,,
2021-07-11 08:25:00,3.35,3.03,12.39,0.07,11.99,96.09,68.85,,24.483,24.77,0,0,0,0,7.78,70.31,7.26,1.21,11.23,,,
2021-07-11 08:30:00,3.35,3.03,12.39,0.09,11.98,93.36,66.7,,24.514,24.77,0,0,0,0,7.78,70.32,7.26,1.21,11.24,,,
2021-07-11 08:35:00,3.35,3.03,12.41,0.09,11.99,89.21,64.26,,24.554,24.77,0,0,0,0,7.78,70.31,7.26,1.21,11.23,,,
2021-07-11 08:40:00,3.35,3.03,12.41,0.08,11.99,94.63,68.6,,24.554,24.88,0,0,0,0,7.78,70.31,7.26,1.21,11.23,,,
2021-07-11 08:45:00,3.35,3.03,12.38,0.07,12,93.75,66.31,,24.574,24.88,0,0,0,0,7.78,70.31,7.26,1.21,11.24,,,
2021-07-11 08:50:00,3.35,3.03,12.4,0.07,11.99,93.6,64.01,,24.554,24.88,0,0,0,0,7.78,70.32,7.26,1.21,11.24,,,
2021-07-11 08:55:00,3.35,3.03,12.38,0.07,11.99,91.99,64.26,,24.534,24.88,0,0,0,0,7.78,70.32,7.26,1.21,11.23,,,
2021-07-11 09:00:00,3.35,3.03,12.36,0.08,12.01,93.85,64.99,,24.514,24.88,0,0,0,0,7.78,70.31,7.26,1.21,11.23,,,
2021-07-11 09:05:00,3.35,3.03,12.37,0.05,12,94.63,66.75,,24.473,24.88,0,0,0,0,7.78,70.32,7.26,1.21,11.23,,,
2021-07-11 09:10:00,3.35,3.03,12.38,0.08,11.97,90.09,67.82,,24.423,24.88,0,0,0,0,7.78,70.32,7.26,1.21,11.24,,,
2021-07-11 09:15:00,3.35,3.03,12.38,0.06,11.97,90.97,64.01,,24.383,24.88,0,0,0,0,7.78,70.32,7.26,1.21,11.24,,,
2021-07-11 09:20:00,3.35,3.03,12.39,0.08,11.99,93.41,63.28,,24.383,24.88,0,0,0,0,7.79,70.32,7.26,1.21,11.23,,,
2021-07-11 09:25:00,3.35,3.03,12.36,0.07,11.99,91.46,63.53,,24.362,24.88,0,0,0,0,7.78,70.31,7.26,1.21,11.23,,,
2021-07-11 09:30:00,3.35,3.03,12.36,0.08,12.01,93.46,66.6,,24.362,24.77,0,0,0,0,7.78,70.3,7.26,1.21,11.23,,,
2021-07-11 09:35:00,3.35,3.03,12.38,0.05,12,94.92,65.19,,24.352,24.88,0,0,0,0,7.78,70.31,7.26,1.21,11.24,,,
2021-07-11 09:40:00,3.35,3.03,12.39,0.07,12,91.7,65.72,,24.393,24.77,0,0,0,0,7.78,70.32,7.26,1.21,11.24,,,
2021-07-11 09:45:00,3.35,3.03,12.36,0.06,11.99,89.84,65.92,,24.403,24.77,0,0,0,0,7.78,70.32,7.26,1.21,11.23,,,
2021-07-11 09:50:00,3.35,3.03,12.4,0.06,12.01,95.61,66.46,,24.403,24.77,0,0,0,0,7.78,70.32,7.26,1.21,11.23,,,
2021-07-11 09:55:00,3.35,3.03,12.39,0.09,11.99,93.65,66.7,,24.403,24.77,0,0,0,0,7.78,70.32,7.26,1.21,11.23,,,
2021-07-11 10:00:00,3.35,3.03,12.39,0.09,12,97.9,67.09,,24.433,24.77,0,0,0,0,7.78,70.33,7.26,1.21,11.23,,,
2021-07-11 10:05:00,3.35,3.03,12.4,0.08,12,93.02,67.53,,24.433,24.77,0,0,0,0,7.78,70.32,7.26,1.21,11.23,,,
2021-07-11 10:10:00,3.35,3.03,12.4,0.07,12,93.65,65.09,,24.453,24.77,0,0,0,0,7.78,70.32,7.26,1.21,11.23,,,
2021-07-11 10:15:00,3.35,3.03,12.39,0.1,11.99,91.75,61.77,,24.473,24.77,0,0,0,0,7.79,70.32,7.26,1.21,11.24,,,
2021-07-11 10:20:00,3.35,3.03,12.4,0.09,11.99,93.31,64.89,,24.483,24.77,0,0,0,0,7.78,70.32,7.26,1.21,11.23,,,
2021-07-11 10:25:00,3.35,3.03,12.42,0.06,11.99,97.95,66.36,,24.514,24.77,0,0,0,0,7.78,70.32,7.26,1.21,11.23,,,
2021-07-11 10:30:00,3.35,3.03,12.37,0.08,12.02,89.55,64.16,,24.544,24.77,0,0,0,0,7.78,70.33,7.26,1.21,11.24,,,
2021-07-11 10:35:00,3.35,3.03,12.37,0.08,11.98,111.72,86.04,,24.574,24.77,0,0,0,0,7.78,70.32,7.26,1.21,11.24,,,
2021-07-11 10:40:00,3.35,3.03,12.37,0.08,12,93.9,64.94,,24.604,24.87,0,0,0,0,7.78,70.32,7.26,1.21,11.24,,,
2021-07-11 10:45:00,3.35,3.03,12.39,0.09,12,90.67,66.7,,24.614,24.87,0,0,0,0,7.78,70.32,7.26,1.21,11.24,,,
2021-07-11 10:50:00,3.35,3.03,12.39,0.07,11.98,93.7,66.31,,24.634,24.87,0,0,0,0,7.78,70.32,7.26,1.21,11.23,,,
2021-07-11 10:55:00,3.35,3.03,12.37,0.06,12,94.68,66.36,,24.614,24.87,0,0,0,0,7.78,70.32,7.26,1.21,11.24,,,
2021-07-11 11:00:00,3.35,3.03,12.36,0.06,12,92.19,65.72,,24.554,24.88,0,0,0,0,7.78,70.34,7.27,1.21,11.24,,,
2021-07-11 11:05:00,3.35,3.03,12.38,0.07,12,94.97,65.38,,24.503,24.88,0,0,0,0,7.78,70.33,7.27,1.21,11.24,,,
2021-07-11 11:10:00,3.35,3.03,12.38,0.08,11.98,96.04,67.87,,24.433,24.88,0,0,0,0,7.78,70.31,7.26,1.21,11.24,,,
2021-07-11 11:15:00,3.35,3.03,12.41,0.07,11.99,92.82,65.53,,24.403,24.88,0,0,0,0,7.78,70.32,7.26,1.21,11.23,,,
2021-07-11 11:20:00,3.35,3.03,12.35,0.07,11.98,95.17,65.38,,24.383,24.88,0,0,0,0,7.78,70.32,7.26,1.21,11.23,,,
2021-07-11 11:25:00,3.35,3.03,12.38,0.04,12.01,91.41,63.62,,24.362,24.88,0,0,0,0,7.78,70.33,7.26,1.21,11.24,,,
2021-07-11 11:30:00,3.35,3.03,12.37,0.05,11.99,94.53,63.53,,24.383,24.77,0,0,0,0,7.78,70.32,7.26,1.21,11.24,,,
