Site,X2 Legacy,X2 Legacy,X2 Legacy,X2 Legacy,X2 Legacy,X2 Legacy,X2 Legacy,X2 Legacy,X2 Legacy,X2 Legacy,X2 Legacy,X2 Legacy,X2 Legacy,X2 Legacy,X2 Legacy,X2 Legacy,X2 Legacy,X2 Legacy,X2 Legacy,X2 Legacy,X2 Legacy,X2 Legacy
03-01-2022 5:15:00,3.35,2.99,12.37,0.08,11.99,114.99,84.77,,15.51,24.41,0,0,13.15,290.2,7.8,70.69,7.42,1.21,11.19,13.21,418.2,270
03-01-2022 5:20:00,3.35,2.99,12.4,0.07,12,106.69,70.8,,15.54,24.41,0,0,13.149,290.2,7.8,70.68,7.42,1.21,11.19,13.21,417.9,270
03-01-2022 5:25:00,3.35,2.99,12.37,0.05,11.99,103.03,72.66,,15.52,24.41,0,0,13.148,290.2,7.8,70.69,7.42,1.21,11.19,13.21,419.6,270
03-01-2022 5:30:00,3.35,2.99,12.38,0.09,11.99,114.4,84.13,,15.551,24.41,0,0,13.149,290.2,7.8,70.68,7.42,1.21,11.19,13.21,418.9,270
03-01-2022 5:35:00,3.35,2.99,12.38,0.05,11.98,93.99,70.56,,15.581,24.41,0,0,13.149,290.2,7.8,70.67,7.42,1.21,11.18,13.21,421.2,270
03-01-2022 5:40:00,3.35,2.99,12.38,0.06,11.99,116.99,85.01,,15.611,24.41,0,0,13.15,290.2,7.8,70.68,7.42,1.21,11.19,13.21,418.6,270
03-01-2022 5:45:00,3.35,2.99,12.37,0.08,11.99,117.24,84.13,,15.651,24.41,0,0,13.15,290.2,7.8,70.68,7.42,1.21,11.19,13.21,419.6,270
03-01-2022 5:50:00,3.35,2.99,12.36,0.04,12,118.02,85.25,,15.722,24.41,0,0,13.149,290.2,7.8,70.69,7.42,1.21,11.2,13.21,417.2,270
03-01-2022 5:55:00,3.35,2.99,12.37,0.04,12.01,102.49,72.36,,15.732,24.41,0,0,13.15,290.2,7.79,70.68,7.42,1.21,11.19,13.21,418.7,270
03-01-2022 6:00:00,3.35,2.99,12.37,0.08,11.99,110.69,75.63,,15.762,24.51,0,0,13.15,290.2,7.8,70.68,7.42,1.21,11.2,13.21,418.2,260
03-01-2022 6:05:00,3.35,2.99,12.37,0.06,11.99,110.69,79.1,,15.762,24.51,0,0,13.15,290.2,7.79,70.69,7.42,1.21,11.2,13.21,419.2,260
03-01-2022 6:10:00,3.35,2.99,12.36,0.08,12.01,111.38,73.19,,15.792,24.51,0,0,13.149,290.1,7.8,70.68,7.42,1.21,11.19,13.21,418.6,270
03-01-2022 6:15:00,3.35,2.99,12.4,0.05,12.01,97.07,69.68,,15.792,24.51,0,0,13.15,290.1,7.8,70.68,7.42,1.21,11.19,13.21,418.5,270
03-01-2022 6:20:00,3.35,2.99,12.37,0.06,11.99,110.6,75.78,,15.792,24.51,0,0,13.149,290.1,7.8,70.68,7.42,1.21,11.19,13.21,419.2,270
03-01-2022 6:25:00,3.35,2.99,12.38,0.05,11.99,99.17,79,,15.792,24.51,0,0,13.15,290.2,7.8,70.68,7.42,1.21,11.19,13.21,417.4,270
03-01-2022 6:30:00,3.35,2.99,12.37,0.07,11.98,97.71,70.31,,15.772,24.51,0,0,13.151,290.2,7.8,70.68,7.42,1.21,11.2,13.21,419.1,270
03-01-2022 6:35:00,3.35,2.99,12.4,0.06,12,96.19,71.34,,15.732,24.51,0,0,13.149,290.1,7.8,70.68,7.42,1.21,11.2,13.21,418.1,270
03-01-2022 6:40:00,3.35,2.99,12.4,0.06,12.01,94.73,70.12,,15.722,24.51,0,0,13.149,290.1,7.8,70.69,7.42,1.21,11.2,13.21,418.9,270
03-01-2022 6:45:00,3.35,2.99,12.37,0.04,11.97,93.65,79.54,,15.681,24.52,0,0,13.149,290.2,7.8,70.68,7.42,1.21,11.2,13.21,417.8,270
03-01-2022 6:50:00,3.35,2.99,12.38,0.09,12.01,97.41,69.68,,15.641,24.52,0,0,13.15,290.2,7.8,70.69,7.42,1.21,11.2,13.21,417.9,260
03-01-2022 6:55:00,3.35,2.99,12.36,0.06,12.01,95.31,75.88,,15.641,24.52,0,0,13.15,290.2,7.8,70.69,7.42,1.21,11.19,13.21,418.2,260
03-01-2022 7:00:00,3.35,2.99,12.38,0.06,11.99,100.59,79.05,,15.611,24.52,0,0,13.149,290.2,7.8,70.69,7.42,1.21,11.2,13.21,419.6,260
03-01-2022 7:05:00,3.35,2.99,12.4,0.06,12,97.56,81.01,,15.551,24.52,0,0,13.15,290.2,7.79,70.67,7.42,1.21,11.19,13.21,417.6,260
03-01-2022 7:10:00,3.35,2.99,12.4,0.07,11.99,95.8,73.63,,15.54,24.52,0,0,13.149,290.2,7.8,70.68,7.42,1.21,11.19,13.21,417.7,260
03-01-2022 7:15:00,3.35,2.99,12.42,0.05,11.99,97.12,69.58,,15.51,24.52,0,0,13.15,290.2,7.8,70.68,7.42,1.21,11.19,13.21,418.2,260
03-01-2022 7:20:00,3.35,2.99,12.38,0.06,12,97.75,71.73,,15.46,24.53,0,0,13.151,290.1,7.8,70.68,7.42,1.21,11.19,13.21,419.4,260
03-01-2022 7:25:00,3.35,2.99,12.36,0.06,11.99,96.19,73.29,,15.399,24.53,0,0,13.149,290.2,7.8,70.68,7.42,1.21,11.19,13.21,419.9,260
03-01-2022 7:30:00,3.35,2.99,12.37,0.06,12,96.63,72.85,,15.369,24.53,0,0,13.15,290.3,7.8,70.69,7.42,1.21,11.2,13.21,419.7,260
03-01-2022 7:35:00,3.35,2.99,12.38,0.07,11.99,92.92,73.68,,15.349,24.43,0,0,13.149,290.2,7.8,70.68,7.42,1.21,11.2,13.21,419.8,260
03-01-2022 7:40:00,3.35,2.99,12.4,0.06,11.99,100.1,82.18,,15.309,24.43,0,0,13.149,290.1,7.8,70.68,7.42,1.21,11.19,13.21,419.8,260
03-01-2022 7:45:00,3.35,2.99,12.38,0.07,11.98,98.78,75.54,,15.309,24.43,0,0,13.149,290.2,7.8,70.68,7.42,1.21,11.19,13.21,420.3,260
03-01-2022 7:50:00,3.35,2.99,12.4,0.07,11.98,97.41,77.83,,15.269,24.43,0,0,13.149,290.2,7.8,70.68,7.42,1.21,11.2,13.21,419.9,270
03-01-2022 7:55:00,3.35,2.99,12.38,0.07,11.99,98.24,72.8,,15.218,24.44,0,0,13.149,290.2,7.8,70.68,7.42,1.21,11.19,13.21,420,270
03-01-2022 8:00:00,3.35,2.99,12.39,0.06,11.99,95.75,69.82,,15.208,24.44,0,0,13.149,290.2,7.8,70.68,7.42,1.21,11.19,13.21,418.3,270
03-01-2022 8:05:00,3.35,2.99,12.37,0.06,12.01,94.78,67.53,,15.178,24.44,0,0,13.148,290.2,7.8,70.67,7.42,1.21,11.19,13.21,420.9,270
03-01-2022 8:10:00,3.35,2.99,12.38,0.05,11.99,94.97,74.95,,15.168,24.34,0,0,13.149,290.2,7.8,70.67,7.42,1.21,11.2,13.21,421.7,270
03-01-2022 8:15:00,3.35,2.99,12.38,0.08,12.01,99.02,72.07,,15.168,24.34,0,0,13.151,290.1,7.8,70.68,7.42,1.21,11.2,13.21,422.1,270
03-01-2022 8:20:00,3.35,2.99,12.4,0.07,12,95.65,71.78,,15.148,24.34,0,0,13.149,290.2,7.8,70.68,7.42,1.21,11.2,13.21,419.3,270
03-01-2022 8:25:00,3.35,2.99,12.41,0.06,11.99,98.44,75.1,,15.138,24.34,0,0,13.151,290.2,7.8,70.67,7.42,1.21,11.19,13.21,419.3,270
03-01-2022 8:30:00,3.35,2.99,12.33,0.07,12,94.29,70.9,,15.107,24.34,0,0,13.15,290.2,7.79,70.67,7.42,1.21,11.2,13.21,420.8,270
03-01-2022 8:35:00,3.35,2.99,12.35,0.09,11.99,98.49,72.85,,15.138,24.34,0,0,13.149,290.1,7.8,70.68,7.42,1.21,11.19,13.21,419.7,270
03-01-2022 8:40:00,3.35,2.99,12.41,0.06,11.98,95.7,74.37,,15.168,24.34,0,0,13.148,290.2,7.8,70.68,7.42,1.21,11.19,13.2,421.3,270
03-01-2022 8:45:00,3.35,2.99,12.38,0.06,11.98,108.4,86.67,,15.188,24.34,0,0,13.15,290.2,7.8,70.68,7.42,1.21,11.19,13.21,419.5,270
03-01-2022 8:50:00,3.35,2.99,12.4,0.04,12,94.78,74.22,,15.248,24.34,0,0,13.15,290.1,7.8,70.68,7.42,1.21,11.19,13.21,418.6,270
03-01-2022 8:55:00,3.35,2.99,12.36,0.07,11.99,94.34,68.95,,15.248,24.34,0,0,13.15,290.1,7.8,70.68,7.42,1.21,11.19,13.21,418.4,260
03-01-2022 9:00:00,3.35,2.99,12.39,0.08,11.98,92.43,68.31,,15.289,24.33,0,0,13.149,290.2,7.8,70.67,7.42,1.21,11.19,13.21,421.1,260
03-01-2022 9:05:00,3.35,2.99,12.38,0.06,12.01,94.43,74.95,,15.329,24.33,0,0,13.148,290.1,7.8,70.68,7.42,1.21,11.2,13.21,419.1,260
03-01-2022 9:10:00,3.35,2.99,12.4,0.07,11.99,97.95,68.26,,15.349,24.33,0,0,13.149,290.2,7.8,70.68,7.42,1.21,11.2,13.21,421,260
03-01-2022 9:15:00,3.35,2.99,12.39,0.07,11.98,99.17,73.05,,15.329,24.43,0,0,13.149,290.2,7.8,70.68,7.42,1.21,11.19,13.21,420.4,260
03-01-2022 9:20:00,3.35,2.99,12.38,0.06,11.99,100.73,83.2,,15.329,24.43,0,0,13.149,290.2,7.8,70.68,7.42,1.21,11.2,13.21,418.8,260
03-01-2022 9:25:00,3.35,2.99,12.4,0.09,11.99,96.48,72.27,,15.329,24.43,0,0,13.15,290.2,7.8,70.68,7.42,1.21,11.2,13.21,421,260
03-01-2022 9:30:00,3.35,2.98,12.34,0.06,11.98,94.92,67.92,,15.329,24.43,0,0,13.148,290.2,7.8,70.67,7.42,1.21,11.2,13.21,419.5,260
03-01-2022 9:35:00,3.35,2.99,12.4,0.04,11.98,100.34,79.98,,15.349,24.43,0,0,13.15,290.2,7.8,70.68,7.42,1.21,11.2,13.21,421,260
03-01-2022 9:40:00,3.35,2.99,12.4,0.06,11.98,106.49,86.38,,15.349,24.43,0,0,13.146,290.2,7.8,70.67,7.42,1.21,11.2,13.21,420.1,260
03-01-2022 9:45:00,3.35,2.99,12.38,0.05,11.97,98.29,71.44,,15.309,24.43,0,0,13.15,290.1,7.8,70.68,7.42,1.21,11.19,13.2,421.9,260
03-01-2022 9:50:00,3.35,2.99,12.43,0.05,11.98,97.71,75.59,,15.289,24.43,0,0,13.149,290.1,7.8,70.68,7.42,1.21,11.19,13.21,419.8,260
03-01-2022 9:55:00,3.35,2.98,12.39,0.06,12,94.09,71.53,,15.269,24.43,0,0,13.149,290.2,7.8,70.67,7.42,1.21,11.2,13.21,420.3,260
03-01-2022 10:00:00,3.35,2.99,12.35,0.06,12,96.92,73.14,,15.248,24.44,0,0,13.148,290.2,7.8,70.68,7.42,1.21,11.19,13.21,420.2,260
03-01-2022 10:05:00,3.35,2.98,12.35,0.06,12,105.47,83.5,,15.248,24.44,0,0,13.15,290.1,7.8,70.69,7.42,1.21,11.2,13.21,421.1,260
03-01-2022 10:10:00,3.35,2.99,12.4,0.05,11.98,105.13,86.38,,15.238,24.44,0,0,13.149,290.1,7.8,70.67,7.42,1.21,11.19,13.21,419.5,260
03-01-2022 10:15:00,3.35,2.99,12.38,0.06,11.99,103.76,84.33,,15.208,24.34,0,0,13.15,290.2,7.8,70.67,7.42,1.21,11.19,13.21,420.1,260
03-01-2022 10:20:00,3.35,2.99,12.37,0.07,11.98,114.94,88.72,,15.188,24.34,0,0,13.15,290.2,7.8,70.69,7.42,1.21,11.19,13.21,420.5,260
03-01-2022 10:25:00,3.35,2.99,12.36,0.04,12.01,99.07,70.65,,15.148,24.34,0,0,13.148,290.2,7.8,70.68,7.42,1.21,11.2,13.21,420.5,260
03-01-2022 10:30:00,3.35,2.99,12.39,0.04,11.98,114.06,76.37,,15.138,24.34,0,0,13.149,290.2,7.8,70.68,7.42,1.21,11.19,13.21,420.2,260
03-01-2022 10:35:00,3.35,2.98,12.39,0.07,11.98,116.94,81.3,,15.087,24.34,0,0,13.15,290.2,7.8,70.64,7.41,1.21,11.2,13.21,420.7,260
03-01-2022 10:40:00,3.35,2.98,12.37,0.08,12.01,110.25,76.66,,15.087,24.34,0,0,13.149,290.2,7.8,70.68,7.42,1.21,11.19,13.21,418.9,260
03-01-2022 10:45:00,3.35,2.99,12.37,0.05,11.98,113.82,73.93,,15.037,24.35,0,0,13.149,290.1,7.8,70.68,7.42,1.21,11.19,13.21,419.9,260
03-01-2022 10:50:00,3.35,2.99,12.38,0.05,11.99,104.1,72.31,,14.987,24.35,0,0,13.15,290.1,7.8,70.68,7.42,1.21,11.19,13.21,420,260
03-01-2022 10:55:00,3.35,2.99,12.4,0.06,12,117.14,79.93,,14.936,24.35,0,0,13.15,290.1,7.8,70.68,7.42,1.21,11.19,13.21,420.4,260
03-01-2022 11:00:00,3.35,2.98,12.4,0.07,12,104.59,74.85,,14.916,24.35,0,0,13.15,290.2,7.8,70.68,7.42,1.21,11.2,13.21,421.7,260
03-01-2022 11:05:00,3.35,2.98,12.37,0.08,11.97,114.79,88.13,,14.876,24.35,0,0,13.148,290.2,7.8,70.68,7.42,1.21,11.19,13.21,418.9,260
03-01-2022 11:10:00,3.35,2.99,12.38,0.05,12,111.38,78.13,,14.856,24.25,0,0,13.149,290.2,7.8,70.68,7.42,1.21,11.2,13.21,419,260
03-01-2022 11:15:00,3.35,2.99,12.39,0.07,11.99,112.11,76.42,,14.846,24.25,0,0,13.151,290.2,7.8,70.69,7.42,1.21,11.2,13.21,420.4,270
03-01-2022 11:20:00,3.35,2.98,12.39,0.06,12,104.2,73.14,,14.836,24.25,0,0,13.151,290.2,7.8,70.68,7.42,1.21,11.19,13.21,420.3,270
03-01-2022 11:25:00,3.35,2.99,12.39,0.06,11.99,100.98,73.24,,14.815,24.25,0,0,13.146,290.2,7.8,70.68,7.42,1.21,11.19,13.21,420.6,270
03-01-2022 11:30:00,3.35,2.98,12.38,0.06,11.99,101.56,71.97,,14.815,24.25,0,0,13.148,290.2,7.8,70.67,7.42,1.21,11.19,13.21,419.5,270
03-01-2022 11:35:00,3.35,2.98,12.38,0.05,12,112.01,75.88,,14.815,24.25,0,0,13.149,290.2,7.8,70.68,7.42,1.21,11.19,13.21,419.4,270
03-01-2022 11:40:00,3.35,2.98,12.41,0.06,12,113.57,74.76,,14.856,24.25,0,0,13.151,290.1,7.8,70.68,7.42,1.21,11.19,13.21,420.3,270
03-01-2022 11:45:00,3.35,2.99,12.38,0.08,11.99,110.3,72.56,,14.886,24.25,0,0,13.151,290.1,7.8,70.69,7.42,1.21,11.2,13.21,420.8,270
03-01-2022 11:50:00,3.35,2.99,12.36,0.04,11.98,113.57,77.05,,14.936,24.25,0,0,13.15,290.2,7.8,70.68,7.42,1.21,11.19,13.21,421.1,270
03-01-2022 11:55:00,3.35,2.98,12.38,0.04,11.97,106.49,73.88,,14.966,24.25,0,0,13.148,290.1,7.8,70.66,7.42,1.21,11.2,13.21,420,270
03-01-2022 12:00:00,3.35,2.98,12.37,0.05,12,105.18,73.54,,15.017,24.25,0,0,13.149,290.1,7.8,70.69,7.42,1.21,11.19,13.21,419.9,270
03-01-2022 12:05:00,3.35,2.99,12.37,0.06,11.98,111.77,72.71,,15.037,24.25,0,0,13.149,290.2,7.8,70.68,7.42,1.21,11.19,13.21,421,270
