Site,X2 Legacy,X2 Legacy,X2 Legacy,X2 Legacy,X2 Legacy,X2 Legacy,X2 Legacy,X2 Legacy,X2 Legacy,X2 Legacy,X2 Legacy,X2 Legacy,X2 Legacy,X2 Legacy,X2 Legacy,X2 Legacy,X2 Legacy,X2 Legacy,X2 Legacy,X2 Legacy,X2 Legacy,X2 Legacy
10-03-2021 20:00:00,3.35,3.03,12.35,0.09,11.98,99.41,71.73,,25.128,26.63,0,0,13.143,294.5,7.69,68.62,7.2,1.21,11.2,,,
10-03-2021 21:00:00,3.35,3.03,12.4,0.09,11.99,101.12,71.09,,25.027,26.64,0,0,13.143,294.5,7.69,68.63,7.2,1.21,11.2,,,
10-03-2021 22:00:00,3.35,3.03,12.38,0.06,11.99,94.29,67.63,,24.977,26.64,0,0,13.143,294.5,7.68,68.62,7.2,1.21,11.2,,,
10-03-2021 23:00:00,3.35,3.03,12.37,0.09,11.99,100.49,71,,25.964,26.59,0,0,13.143,294.5,7.69,68.62,7.2,1.21,11.21,,,
10-04-2021 0:00:00,3.35,3.03,12.38,0.07,11.99,100.49,70.9,,26.326,26.67,0,0,13.143,294.5,7.7,68.62,7.2,1.21,11.21,,,
10-04-2021 1:00:00,3.35,3.03,12.4,0.07,12,102.34,71.73,,26.054,26.87,0,0,13.143,294.4,7.69,68.63,7.2,1.21,11.2,,,
10-04-2021 2:00:00,3.35,3.03,12.41,0.07,11.99,100.78,71.78,,26.064,26.98,0,0,13.143,294.5,7.68,68.62,7.2,1.21,11.2,,,
10-04-2021 3:00:00,3.35,3.03,12.38,0.06,11.99,101.17,70.46,,25.843,26.79,0,0,13.143,294.6,7.7,68.62,7.2,1.21,11.2,,,
10-04-2021 4:00:00,3.35,3.03,12.39,0.07,12,101.61,71.29,,25.692,26.8,0,0,13.143,294.5,7.7,68.62,7.2,1.21,11.21,,,
10-04-2021 5:00:00,3.35,3.03,12.38,0.06,11.97,101.71,71.48,,25.601,26.7,0,0,13.143,294.5,7.68,68.63,7.2,1.21,11.2,,,
10-04-2021 6:00:00,3.35,3.03,12.36,0.08,11.99,100.59,71.34,,25.5,26.72,0,0,13.143,294.6,7.69,68.63,7.2,1.21,11.2,,,
10-04-2021 7:00:00,3.35,3.03,12.36,0.07,11.99,100.73,71.14,,25.682,26.8,0,0,13.143,294.4,7.7,68.62,7.2,1.21,11.2,,,
10-04-2021 8:00:00,3.35,3.03,12.38,0.07,11.98,101.37,71.53,,25.652,26.8,0,0,13.143,294.5,7.69,68.62,7.2,1.21,11.2,,,
10-04-2021 9:00:00,3.35,3.03,12.38,0.05,11.98,100,71.78,,25.43,26.72,0,0,13.143,294.4,7.68,68.63,7.2,1.21,11.2,,,
10-04-2021 10:00:00,3.35,3.03,12.4,0.09,11.97,102.1,70.51,,25.279,26.73,0,0,13.144,294.4,7.7,68.62,7.2,1.21,11.2,,,
10-04-2021 11:00:00,3.35,3.03,12.39,0.1,11.99,100.44,72.12,,25.168,26.73,0,0,13.144,294.4,7.7,68.63,7.2,1.21,11.2,,,
10-04-2021 12:00:00,3.35,3.03,12.38,0.05,11.98,103.42,71.97,,25.652,26.7,0,0,13.144,294.4,7.68,68.62,7.2,1.21,11.2,,,
10-04-2021 13:00:00,3.35,3.03,12.37,0.1,12,97.31,71.19,,25.38,26.72,0,0,13.143,294.4,7.69,68.62,7.2,1.21,11.2,,,
10-04-2021 14:00:00,3.35,3.03,12.39,0.1,11.99,102.73,71.73,,25.833,26.79,0,0,13.144,294.4,7.69,68.63,7.2,1.21,11.2,,,
10-04-2021 15:00:00,3.35,3.03,12.42,0.1,12,100.15,71.44,,25.289,26.73,0,0,13.143,294.4,7.68,68.63,7.2,1.21,11.2,,,
10-04-2021 16:00:00,3.35,3.03,12.4,0.07,11.99,93.99,69.63,,25.168,26.63,0,0,13.143,294.4,7.69,68.63,7.2,1.21,11.2,,,
10-04-2021 17:00:00,3.35,3.03,12.37,0.09,11.96,101.51,71.53,,25.138,26.63,0,0,13.144,294.3,7.69,68.63,7.2,1.21,11.2,,,
10-04-2021 18:00:00,3.35,3.03,12.36,0.09,11.99,97.27,70.07,,25.772,26.8,0,0,13.144,294.3,7.68,68.63,7.2,1.21,11.2,,,
10-04-2021 19:00:00,3.35,3.03,12.39,0.09,12,101.03,71.92,,25.43,26.92,0,0,13.144,294.3,7.68,68.63,7.2,1.21,11.2,,,
10-04-2021 20:00:00,3.35,3.03,12.39,0.07,12,99.61,71.39,,24.886,26.64,0,0,13.143,294.3,7.69,68.63,7.2,1.21,11.2,,,
10-04-2021 21:00:00,3.35,3.03,12.38,0.06,12,100.54,70.85,,25.43,26.52,0,0,13.143,294.2,7.69,68.63,7.2,1.21,11.2,,,
10-04-2021 22:00:00,3.35,3.03,12.38,0.07,12.01,101.03,72.12,,25.994,26.79,0,0,13.144,294.2,7.69,68.62,7.2,1.21,11.2,,,
10-04-2021 23:00:00,3.35,3.03,12.39,0.08,11.99,102.93,71.34,,26.508,26.85,0,0,13.144,294.2,7.68,68.63,7.2,1.21,11.2,,,
10-05-2021 0:00:00,3.35,3.03,12.37,0.07,12,102.39,70.07,,26.336,27.06,0,0,13.143,294.2,7.69,68.63,7.2,1.21,11.2,,,
10-05-2021 1:00:00,3.35,3.03,12.38,0.08,11.99,96.34,67.09,,26.679,26.95,0,0,13.144,294.1,7.69,68.63,7.2,1.21,11.2,,,
10-05-2021 2:00:00,3.35,3.04,12.37,0.06,12,100.15,71.29,,26.054,27.17,0,0,13.144,294.1,7.69,68.63,7.2,1.21,11.2,,,
10-05-2021 3:00:00,3.35,3.03,12.39,0.06,12,97.61,68.99,,25.873,26.89,0,0,13.144,294.1,7.68,68.63,7.2,1.21,11.2,,,
10-05-2021 4:00:00,3.35,3.03,12.38,0.07,11.98,98.49,71.39,,25.722,26.61,0,0,13.144,294.1,7.69,68.63,7.2,1.21,11.2,,,
10-05-2021 5:00:00,3.35,3.03,12.39,0.1,12,98.54,71.39,,26.054,26.87,0,0,13.144,294.1,7.69,68.63,7.2,1.21,11.2,,,
10-05-2021 6:00:00,3.35,3.03,12.38,0.06,12,99.66,69.24,,25.803,26.89,0,0,13.144,294,7.7,68.64,7.2,1.21,11.2,,,
10-05-2021 7:00:00,3.35,3.03,12.38,0.07,11.99,98.34,71.44,,25.813,26.79,0,0,13.144,294,7.69,68.63,7.2,1.21,11.2,,,
10-05-2021 8:00:00,3.35,3.03,12.37,0.07,11.99,96.24,69.09,,25.803,26.89,0,0,13.144,294,7.7,68.64,7.2,1.21,11.2,,,
10-05-2021 9:00:00,3.35,3.03,12.37,0.08,11.97,98.83,66.16,,26.447,26.86,0,0,13.144,293.9,7.7,68.64,7.2,1.21,11.2,,,
10-05-2021 10:00:00,3.35,3.03,12.35,0.09,12,103.76,72.61,,26.427,26.96,0,0,13.145,294,7.68,68.63,7.2,1.21,11.2,,,
10-05-2021 11:00:00,3.35,3.03,12.36,0.08,12,99.07,70.8,,25.541,26.8,0,0,13.144,293.9,7.7,68.63,7.2,1.21,11.2,,,
10-05-2021 12:00:00,3.35,3.03,12.39,0.07,11.97,100.2,72.22,,25.692,26.9,0,0,13.144,293.9,7.7,68.64,7.2,1.21,11.2,,,
10-05-2021 13:00:00,3.35,3.04,12.38,0.1,12,99.17,71,,25.782,26.89,0,0,13.144,293.9,7.69,68.64,7.2,1.21,11.2,,,
10-05-2021 14:00:00,3.35,3.03,12.37,0.07,11.98,102.05,71.34,,25.964,26.89,0,0,13.145,293.9,7.69,68.63,7.2,1.21,11.2,,,
10-05-2021 15:00:00,3.35,3.04,12.37,0.08,12,99.37,71.63,,25.631,26.8,0,0,13.144,293.9,7.7,68.64,7.2,1.21,11.2,,,
10-05-2021 16:00:00,3.35,3.03,12.41,0.09,12.01,98.93,69.68,,25.48,26.81,0,0,13.144,293.9,7.69,68.63,7.2,1.21,11.19,,,
10-05-2021 17:00:00,3.35,3.03,12.37,0.09,11.98,100.29,66.89,,25.732,26.9,0,0,13.144,293.9,7.7,68.64,7.2,1.21,11.2,,,
10-05-2021 18:00:00,3.35,3.03,12.4,0.07,11.99,100.49,71,,25.772,26.7,0,0,13.144,293.8,7.69,68.64,7.2,1.21,11.2,,,
10-05-2021 19:00:00,3.35,3.03,12.38,0.09,12,95.41,69.73,,25.309,26.72,0,0,13.144,293.8,7.69,68.64,7.2,1.21,11.2,,,
10-05-2021 20:00:00,3.35,3.03,12.37,0.06,11.98,98.63,72.56,,25.329,26.72,0,0,13.145,293.9,7.7,68.64,7.2,1.21,11.2,,,
10-05-2021 21:00:00,3.35,3.03,12.4,0.07,11.99,99.85,70.21,,25.803,26.79,0,0,13.144,293.8,7.69,68.64,7.2,1.21,11.19,,,
10-05-2021 22:00:00,3.35,3.03,12.36,0.1,12,95.31,68.95,,26.054,26.87,0,0,13.145,293.8,7.69,68.64,7.2,1.21,11.2,,,
10-05-2021 23:00:00,3.35,3.03,12.39,0.1,11.98,96.73,68.8,,25.44,26.81,0,0,13.144,293.8,7.7,68.64,7.2,1.21,11.2,,,
10-06-2021 0:00:00,3.35,3.04,12.4,0.08,11.99,100,71.14,,26.205,26.87,0,0,13.145,293.7,7.69,68.65,7.2,1.21,11.2,,,
10-06-2021 1:00:00,3.35,3.03,12.39,0.09,11.99,100.49,71.58,,26.336,26.86,0,0,13.145,293.8,7.7,68.64,7.2,1.21,11.2,,,
10-06-2021 2:00:00,3.35,3.03,12.37,0.07,11.98,99.46,68.9,,25.541,26.9,0,0,13.145,293.7,7.69,68.65,7.2,1.21,11.2,,,
10-06-2021 3:00:00,3.35,3.03,12.37,0.06,11.98,98.88,71.29,,25.722,26.9,0,0,13.145,293.7,7.69,68.65,7.2,1.21,11.2,,,
10-06-2021 4:00:00,3.35,3.04,12.38,0.1,11.99,99.41,71.44,,25.319,26.81,0,0,13.145,293.7,7.7,68.65,7.2,1.21,11.2,,,
10-06-2021 5:00:00,3.35,3.03,12.36,0.06,12.01,101.86,70.8,,25.41,26.62,0,0,13.145,293.7,7.68,68.65,7.2,1.21,11.2,,,
10-06-2021 6:00:00,3.35,3.03,12.34,0.09,12,100.73,71.78,,26.336,26.96,0,0,13.144,293.7,7.69,68.65,7.2,1.21,11.2,,,
10-06-2021 7:00:00,3.35,3.03,12.4,0.11,12,101.22,72.56,,26.256,26.86,0,0,13.145,293.7,7.7,68.65,7.2,1.21,11.2,,,
10-06-2021 8:00:00,3.35,3.03,12.37,0.06,12,101.51,71.48,,25.722,26.9,0,0,13.145,293.7,7.68,68.64,7.2,1.21,11.2,,,
10-06-2021 9:00:00,3.35,3.03,12.39,0.08,11.99,100.98,71,,25.833,26.89,0,0,13.145,293.7,7.7,68.64,7.2,1.21,11.2,,,
10-06-2021 10:00:00,3.35,3.03,12.37,0.08,11.99,96.73,69.58,,25.44,26.72,0,0,13.145,293.7,7.69,68.64,7.2,1.21,11.2,,,
10-06-2021 11:00:00,3.35,3.03,12.38,0.07,12,102.49,72.27,,25.682,26.9,0,0,13.145,293.7,7.69,68.65,7.2,1.21,11.2,,,
10-06-2021 12:00:00,3.35,3.03,12.35,0.09,11.99,96.78,69.73,,26.367,26.86,0,0,13.145,293.6,7.7,68.65,7.2,1.21,11.2,,,
10-06-2021 13:00:00,3.35,3.03,12.39,0.09,11.97,101.03,71.78,,26.175,26.98,0,0,13.145,293.6,7.69,68.65,7.2,1.21,11.21,,,
10-06-2021 14:00:00,3.35,3.04,12.35,0.07,11.99,98.68,70.75,,25.319,26.92,0,0,13.145,293.6,7.69,68.66,7.21,1.21,11.2,,,
10-06-2021 15:00:00,3.35,3.03,12.37,0.08,11.97,100.2,71.34,,25.44,26.62,0,0,13.145,293.6,7.7,68.65,7.2,1.21,11.2,,,
10-06-2021 16:00:00,3.35,3.03,12.36,0.07,11.99,102.73,72.02,,25.329,26.81,0,0,13.145,293.6,7.69,68.65,7.2,1.21,11.2,,,
10-06-2021 17:00:00,3.35,3.03,12.38,0.06,12,96.29,68.12,,25.037,26.94,0,0,13.145,293.6,7.7,68.66,7.21,1.21,11.2,,,
10-06-2021 18:00:00,3.35,3.04,12.36,0.06,12.01,100.44,71.24,,25.48,26.62,0,0,13.145,293.6,7.69,68.64,7.2,1.21,11.2,,,
10-06-2021 19:00:00,3.35,3.03,12.37,0.06,11.99,98.49,66.8,,25.48,26.81,0,0,13.145,293.6,7.69,68.65,7.2,1.21,11.2,,,
10-06-2021 20:00:00,3.35,3.03,12.38,0.09,11.99,102.69,70.9,,25.551,26.8,0,0,13.145,293.6,7.69,68.65,7.2,1.21,11.2,,,
10-06-2021 21:00:00,3.35,3.03,12.4,0.08,11.98,98.68,70.41,,25.722,26.9,0,0,13.145,293.6,7.69,68.65,7.2,1.21,11.2,,,
10-06-2021 22:00:00,3.35,3.03,12.38,0.09,11.99,100.39,72.8,,25.883,26.89,0,0,13.145,293.6,7.69,68.65,7.2,1.21,11.2,,,
10-06-2021 23:00:00,3.35,3.03,12.4,0.07,11.99,98.93,71.58,,25.903,26.79,0,0,13.145,293.6,7.69,68.65,7.2,1.21,11.2,,,
10-07-2021 0:00:00,3.35,3.03,12.38,0.07,11.99,94.53,67.43,,26.024,26.98,0,0,13.146,293.5,7.69,68.65,7.2,1.21,11.2,,,
10-07-2021 1:00:00,3.35,3.03,12.36,0.09,11.99,96.78,70.8,,25.843,26.89,0,0,13.145,293.6,7.7,68.65,7.2,1.21,11.2,,,
10-07-2021 2:00:00,3.35,3.03,12.37,0.08,11.98,99.9,72.46,,25.803,26.89,0,0,13.145,293.5,7.69,68.65,7.2,1.21,11.2,,,
10-07-2021 3:00:00,3.35,3.03,12.38,0.09,11.99,100.15,71.78,,26.034,27.08,0,0,13.145,293.5,7.68,68.65,7.2,1.21,11.2,,,
10-07-2021 4:00:00,3.35,3.03,12.38,0.04,11.99,99.8,70.9,,26.135,26.98,0,0,13.145,293.5,7.69,68.65,7.2,1.21,11.2,,,
10-07-2021 5:00:00,3.35,3.03,12.41,0.08,11.98,98.78,69.38,,25.873,26.79,0,0,13.146,293.5,7.7,68.65,7.2,1.21,11.2,,,
10-07-2021 6:00:00,3.35,3.03,12.4,0.09,11.98,97.51,65.92,,26.628,26.95,0,0,13.145,293.5,7.69,68.65,7.2,1.21,11.2,,,
10-07-2021 7:00:00,3.35,3.03,12.37,0.07,11.98,99.37,71.58,,26.276,26.96,0,0,13.145,293.5,7.7,68.65,7.2,1.21,11.2,,,
10-07-2021 8:00:00,3.35,3.03,12.35,0.06,12,99.56,72.95,,25.551,26.9,0,0,13.146,293.5,7.7,68.65,7.2,1.21,11.2,,,
10-07-2021 9:00:00,3.35,3.03,12.39,0.1,11.97,100.2,69.78,,26.518,26.95,0,0,13.145,293.5,7.69,68.65,7.2,1.21,11.2,,,
10-07-2021 10:00:00,3.35,3.03,12.38,0.06,11.96,99.37,70.51,,26.226,26.98,0,0,13.145,293.4,7.7,68.65,7.2,1.21,11.2,,,
10-07-2021 11:00:00,3.35,3.04,12.38,0.12,11.99,101.07,71.19,,25.752,26.9,0,0,13.145,293.4,7.7,68.65,7.2,1.21,11.2,,,
10-07-2021 12:00:00,3.35,3.03,12.35,0.07,11.99,101.32,71,,25.682,26.8,0,0,13.146,293.4,7.69,68.65,7.2,1.21,11.2,,,
10-07-2021 13:00:00,3.35,3.03,12.4,0.06,11.99,95.41,68.02,,25.591,26.8,0,0,13.146,293.4,7.7,68.66,7.2,1.21,11.2,,,
